symbol,shortName,longName,sector,industry,longBusinessSummary,country,state,zip,logo_url
GSJK,,,,,,,,,
BGC,324823,General Cable Corporation,,,,,,,
ARO,1094904,,,,,,,,
CELP,"Cypress Environmental Partners,","Cypress Environmental Partners, L.P.",Energy,Oil & Gas Equipment & Services,"Cypress Environmental Partners, L.P. provides independent inspection, integrity, and support services in North America. The company operates in three segments: Inspection Services, Pipeline & Process Services (PPS), and Environmental Services. The Inspection Services segment offers inspection and integrity services on various infrastructure assets, including midstream pipelines, gathering systems, and distribution systems. This segment also provides various services, such as nondestructive examination, in-line inspection support, pig tracking, survey, data gathering, and supervision of third-party contractors. The PPS segment offers hydrostatic testing, chemical cleaning, water transfer and recycling, pumping, pigging, flushing, filling, dehydration, caliper runs, in-line inspection tool run support, nitrogen purging, and drying services, as well as test documentation and records retention services. The Environmental Services segment owns and operates 9 water treatment facilities with ten environmental protection agency class II injection wells in the Bakken shale region of the Williston Basin in North Dakota. This segment offers treatment, recovery, separation, and disposal of waste byproducts generated during the lifecycle of an oil and natural gas well to protect the environment and drinking water. The company serves owners and operators of pipelines and other infrastructure, public utility or local distribution, pipeline construction, oil and natural gas exploration and production, and trucking companies, as well as third-party purchasers of residual oil. Cypress Environmental Partners GP, LLC operates as the general partner of the company. The company was formerly known as Cypress Energy Partners, L.P. and changed its name to Cypress Environmental Partners, L.P. in March 2020. Cypress Environmental Partners, L.P. was founded in 2003 and is headquartered in Tulsa, Oklahoma. Cypress Environmental Partners, L.P. is a subsidiary of Cypress Energy Holdings, LLC.",United States,OK,74105,https://logo.clearbit.com/cypressenvironmental.biz
TRN,"Trinity Industries, Inc.","Trinity Industries, Inc.",Industrials,Railroads,"Trinity Industries, Inc. provides rail transportation products and services in North America. It operates through three segments: Railcar Leasing and Management Services Group, Rail Products Group, and All Other. The Railcar Leasing and Management Services Group segment leases freight and tank railcars; originates and manages railcar leases for third-party investor-owned fund; and provides fleet maintenance and management services to industrial shippers. As of December 31, 2020, it had a fleet of 107,045 owned or leased railcars. This segment serves industrial shipper and railroad companies operating in agriculture, construction and metals, consumer products, energy, and refined products and chemicals markets. The Rail Products Group segment manufactures freight and tank railcars for transporting various liquids, gases, and dry cargo; and offers railcar maintenance and modification services. This segment serves railroads, leasing companies, and industrial shippers of products in the agriculture, construction and metals, consumer products, energy, and refined products and chemicals markets. The All Other segment manufactures guardrail, crash cushions, and other highway barriers. It sells or leases products and services through its own sales personnel and independent sales representatives. Trinity Industries, Inc. was incorporated in 1933 and is headquartered in Dallas, Texas.",United States,TX,75254-2957,https://logo.clearbit.com/trin.net
GMXRQ,,,,,,,,,
ARP,90588,,,,,,,,
LGCY,,Legacy Reserves Inc.,,,,,,,
ACUS,ACUSPHERE INC,"Acusphere, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,"Acusphere, Inc. operates as a specialty pharmaceutical company that develops and commercializes cardiovascular drugs. It offers Imagify (perflubutane polymer microspheres), a cardiovascular drug that evaluates myocardial perfusion and detects coronary artery disease. It provides Imagify as an injectable suspension. The company was formerly known as Polymers For Medicine, Inc. and changed its name to Acusphere, Inc. in March 2004. Acusphere, Inc. was founded in 1993 and is based in Watertown, Massachusetts.",United States,MA,02472,https://logo.clearbit.com/acusphere.com
HYT,Blackrock Corporate High Yield ,"BlackRock Corporate High Yield Fund, Inc.",Financial Services,Asset Management,"BlackRock Corporate High Yield Fund, Inc. is a close ended fixed income mutual fund launched by BlackRock, Inc. The fund is managed by BlackRock Advisors, LLC. It invests in fixed income markets across the globe. The fund invests in bonds of companies operating across diversified sectors. It primarily invests in bonds rated Ba or lower by Moody's Investors Service, Inc., or BB or lower by Standard & Poor's Corporation. The fund seeks to invest in domestic and foreign high yield securities, including high yield bonds, corporate loans, convertible debt securities, and preferred securities which are below investment grade quality. It was formerly known as BlackRock Corporate High Yield Fund VI, Inc. BlackRock Corporate High Yield Fund, Inc. was formed on May 30, 2003 and is domiciled in the United States.",United States,DE,19809,https://logo.clearbit.com/blackrock.com
ISIS,449551,,,,,,,,
OVTI,2573220,,,,,,,,
CMLP,,,,,,,,,
MDP,Meredith Corporation,Meredith Corporation,Communication Services,Publishing,"Meredith Corporation operates as a diversified media company primarily in the United States. It operates in two segments, National Media and Local Media. The National Media segment offers national consumer media brands through various media platforms, including print magazines, digital and mobile media, brand licensing activities, database-related activities, affinity marketing, and business-to-business marketing products and services. It publishes media in entertainment, food, lifestyle, parenting, and home categories, such as People, Better Homes & Gardens, InStyle, Allrecipes, Real Simple, Shape, Southern Living, Martha Stewart Living, and other brands, as well as 300 special interest publications under approximately 70 brands. This segment operates approximately 50 Websites and applications. It is also involved in the brand licensing, affinity marketing, third-party marketing, consumer database, and other related operations, as well as provision of magazine advertising and circulation, digital and customer relationship marketing, other custom publishing project, and ancillary products and services. In addition, this segment operates The Foundry 360, a creative content studio, which develops content marketing programs across various platforms comprising native advertising that enable clients to engage new consumers and build long-term relationships with existing customers for a range of industries. The Local Media segment operates approximately 17 television stations that include 7 CBS affiliates, 5 FOX affiliates, 2 MyNetworkTV affiliates, 1 NBC affiliate, 1 ABC affiliate, and 2 independent stations. It also includes 12 Websites and 12 applications focused on news, sports, and weather-related information. In addition, this segment sells geographic and demographic-targeted digital and print advertising programs to third parties. The company was founded in 1902 and is headquartered in Des Moines, Iowa.",United States,IA,50309-3023,https://logo.clearbit.com/meredith.com
LNKD,,,,,,,,,
RYAM,Rayonier Advanced Materials Inc,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,"Rayonier Advanced Materials Inc. manufactures and sells cellulose specialty products in the United States, China, Canada, Japan, Europe, Latin America, other Asian countries, and internationally. The company operates through High Purity Cellulose, Forest Products, Paperboard, and Pulp & Newsprint segments. Its products include cellulose specialties, which are natural polymers that are used as raw materials to manufacture a range of consumer-oriented products, such as cigarette filters, liquid crystal displays, impact-resistant plastics, thickeners for food products, pharmaceuticals, cosmetics, high-tenacity rayon yarn for tires and industrial hoses, food casings, paints, and lacquers. The company also offers commodity products, such as commodity viscose used in woven applications, including rayon textiles for clothing and other fabrics, as well as in non-woven applications comprising baby wipes, cosmetic and personal wipes, industrial wipes, and mattress ticking; and absorbent materials consisting of fluff fibers that are used as an absorbent medium in disposable baby diapers, feminine hygiene products, incontinence pads, convalescent bed pads, industrial towels and wipes, and non-woven fabrics. In addition, it provides finished dimensional lumber for use in the construction of residential and multi-family homes, light industrial, and commercial facilities, as well as in the home repair and remodel markets. Further, the company offers paperboards for packaging, printing documents, brochures, promotional materials, paperback books or catalog covers, file folders, tags, and tickets; high-yield pulps to produce paperboard and packaging products, printing and writing papers, and various other paper products; and newsprint, a paper grade used to print newspapers, advertising materials, and other publications. Rayonier Advanced Materials Inc. was founded in 1926 and is headquartered in Jacksonville, Florida.",United States,FL,32207,https://logo.clearbit.com/rayonieram.com
CVO,732037,,,,,,,,
RRMS,,,,,,,,,
ARCB,ArcBest Corporation,ArcBest Corporation,Industrials,Trucking,"ArcBest Corporation provides freight transportation and integrated logistics services. It operates through three segments: Asset-Based, ArcBest, and FleetNet. The Asset-Based segment transports general commodities, such as food, textiles, apparel, furniture, appliances, chemicals, nonbulk petroleum products, rubber, plastics, metal and metal products, wood, glass, automotive parts, machinery, and miscellaneous manufactured products through less-than-truckload services. It also offers motor carrier freight transportation services to customers in Mexico through arrangements with trucking companies. The ArcBest segment provides expedite freight transportation services to commercial and government customers; premium logistics services, such as deployment of specialized equipment to meet linehaul requirements; and international freight transportation with air, ocean, and ground services. It also offers third-party transportation brokerage services by sourcing various capacity solutions, including dry van over the road and intermodal, temperature-controlled and refrigerated, flatbed, intermodal or container shipping, and specialized equipment; full-container and less-than-container load ocean transportation services; warehousing and distribution services; managed transportation services; and moving services to Âdo-it-yourself' consumer, as well as provides final mile, time critical, product launch, warehousing, retail logistics, supply chain optimization, and trade show shipping services. The FleetNet segment provides roadside repair solutions and vehicle maintenance management services for commercial and private fleets through a network of third-party service providers. The company was formerly known as Arkansas Best Corporation and changed its name to ArcBest Corporation in May 2014. ArcBest Corporation was founded in 1923 and is headquartered in Fort Smith, Arkansas.",United States,AR,72916,https://logo.clearbit.com/arcb.com
VXX,iPath Series B S&P 500 VIX Shor,iPath Series B S&P 500 VIX Short-Term Futures ETN,,,"The investment seeks return linked to the performance of the S&P 500Â® VIX Short-Term Futures Index TR.
 The ETN offers exposure to futures contracts of specified maturities on the VIX index and not direct exposure to the VIX index or its spot level. The index is designed to provide investors with exposure to one or more maturities of futures contracts on the CBOE Volatility IndexÂ®.",,,,
ARWR,"Arrowhead Pharmaceuticals, Inc.","Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,"Arrowhead Pharmaceuticals, Inc. develops medicines for the treatment of intractable diseases in the United States. The company's products in pipeline includes ARO-AAT, a RNA interference (RNAi) therapeutic candidate that is in Phase II clinical trial for the treatment of liver diseases associated with alpha-1 antitrypsin deficiency; ARO-APOC3, which is in Phase I/II clinical trial to treat hypertriglyceridemia; ARO-ANG3 that is in Phase I/II clinical trial to reduce production of angiopoietin-like protein 3; ARO-HSD, which is in Phase I/II clinical trial for treating liver diseases; ARO-ENaC, which is in Phase I/II clinical trial to reduce production of the epithelial sodium channel alpha subunit in the airways of the lung; ARO-Lung2 for the treatment of chronic obstructive pulmonary disorder; ARO-COV for the treatment of COVID-19 and other pulmonary-borne pathogens; and ARO-HIF2, which is in phase Ib for the treatment of clear cell renal cell carcinoma. It is also involved in the development of JNJ-3989, a subcutaneously administered RNAi therapeutic candidate to treat chronic hepatitis B virus infection; Olpasiran to reduce production of apolipoprotein A; and ARO-AMG1 for treating genetically validated cardiovascular target. Arrowhead Pharmaceuticals, Inc. has license and research collaboration agreement with Janssen Pharmaceuticals, Inc. to develop ARO-JNJ1, ARO-JNJ2, and ARO-JNJ3 RNAi therapeutics for liver-expressed targets; and license and research collaboration agreement with Takeda Pharmaceuticals U.S.A., Inc. to develop RNAi therapeutic candidate. The company was formerly known as Arrowhead Research Corporation and changed its name to Arrowhead Pharmaceuticals, Inc. in April 2016. Arrowhead Pharmaceuticals, Inc. was incorporated in 1989 and is headquartered in Pasadena, California.",United States,CA,91105,https://logo.clearbit.com/arrowheadpharma.com
CFX,Colfax Corporation,Colfax Corporation,Industrials,Specialty Industrial Machinery,"Colfax Corporation operates as a diversified technology company worldwide. The company operates in two segments, Fabrication Technology and Medical Technology. The Fabrication Technology segment formulates, develops, manufactures, and supplies consumable products and equipment, including cutting, joining, and automated welding products, as well as gas control equipment. It also provides welding consumables comprising electrodes, cored and solid wires, and fluxes using a range of specialty and other materials; and cutting consumables, such as electrodes, nozzles, and shields and tips. This segment sells its products through independent distributors and direct sales to the infrastructure, wind power, marine/life sciences, pipelines, mobile/off-highway equipment, oil, gas, and mining markets principally under the ESAB brand. The Medical Technology segment develops, manufactures, and distributes medical device products used by orthopedic specialists, spine surgeons, primary care physicians, pain management specialists, physical therapists, podiatrists, chiropractors, athletic trainers, and other healthcare professionals to treat patients with musculoskeletal conditions resulting from degenerative diseases, deformities, traumatic events, and sports related injuries. It offers rigid and soft orthopedic bracings, hot and cold therapy products, bone growth stimulators, vascular therapy systems and compression garments, therapeutic shoes and inserts, electrical stimulators used for pain management, and physical therapy products; and a suite of reconstructive joint products for the hip, knee, shoulder, elbow, foot, ankle, and finger. This segment sells its products through independent distributors, such as healthcare professionals, consumer retail stores, and pharmacies; and direct and independent distributors under the DJO brand. Colfax Corporation was founded in 1860 and is based in Wilmington, Delaware.",United States,DE,19808,https://logo.clearbit.com/colfaxcorp.com
TZA,Direxion Small Cap Bear 3X Shar,Direxion Daily Small Cap Bear 3X Shares,,,"The investment seeks daily investment results, before fees and expenses, of 300% of the inverse (or opposite) of the daily performance of the Russell 2000Â® Index.
 The fund invests in swap agreements, futures contracts, short positions or other financial instruments that, in combination, provide inverse (opposite) or short leveraged exposure to the index equal to at least 80% of the fund&#39;s net assets (plus borrowing for investment purposes). The index measures the performance of approximately 2,000 small-capitalization companies in the Russell 3000Â® Index, based on a combination of their market capitalization and current index membership. It is non-diversified.",,,,
NTI,1579,,,,,,,,
SNV,Synovus Financial Corp.,Synovus Financial Corp.,Financial Services,Banks—Regional,"Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides commercial and retail banking products and services. It operates through three segments: Community Banking, Wholesale Banking, and Financial Management Services. The company's commercial banking services include treasury management, asset management, capital market, and institutional trust services, as well as commercial, financial, and real estate loans. Its retail banking services comprise accepting customary types of demand and savings deposits accounts; mortgage, installment, and other consumer loans; investment and brokerage services; safe deposit services; automated banking services; automated fund transfers; Internet-based banking services; and bank credit and debit card services. The company also offers various other financial services, including portfolio management for fixed-income securities, investment banking, execution of securities transactions as a broker/dealer, and financial planning services, as well as provides individual investment advice on equity and other securities. As of December 31, 2020, it operated through 289 branches and 389 ATMs in Alabama, Florida, Georgia, South Carolina, and Tennessee. The company was founded in 1888 and is headquartered in Columbus, Georgia.",United States,GA,31901,https://logo.clearbit.com/synovus.com
BGY,Blackrock Enhanced Internationa,BlackRock Enhanced International Dividend Trust,Financial Services,Asset Management,"BlackRock Enhanced International Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe excluding the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through the use of derivatives, with an emphasis on options writing. It benchmarks the performance of its portfolio against the S&P Global ex-U.S. Broad Market Index. The fund was formerly known as BlackRock International Growth and Income Trust. BlackRock Enhanced International Dividend Trust was formed on May 30, 2007 and is domiciled in the United States.",United States,DE,19809,https://logo.clearbit.com/blackrock.com
BSFT,,,,,,,,,
MSFG,11741,,,,,,,,
PFBI,"Premier Financial Bancorp, Inc.","Premier Financial Bancorp, Inc.",Financial Services,Banks—Regional,"Premier Financial Bancorp, Inc., a multi-bank holding company, provides community banking services to individuals and small-to-medium sized businesses. The company accepts various deposit products, including checking, NOW, savings, money market, club, individual retirement, and overdraft protection accounts, as well as certificates of deposit. It also provides loans secured by 1-4 family residential real estate, multifamily residential real estate, owner occupied non-farm non-residential real estate, and non-farm non-residential real estate; commercial and industrial loans not secured by real estate; consumer loans; construction, land, and land development loans; and farmland and agricultural loans, and loans to tax-exempt entities. In addition, the company offers depository and funds transfer services; collections; safe deposit boxes; cash management services; bill payment, remote deposit, check imaging, and automated teller machine services; and internet, mobile, and telephone banking services. As of March 6, 2020, it operated thirteen banking offices in Kentucky; three banking offices in Ohio; twenty-six banking offices in West Virginia; four banking offices in Washington, DC; one banking office in Maryland; and three banking offices in Virginia. The company was incorporated in 1991 and is headquartered in Huntington, West Virginia.",United States,WV,25702,https://logo.clearbit.com/premierbankinc.com
VIPS,Vipshop Holdings Limited,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,"Vipshop Holdings Limited operates as an online discount retailer for various brands in the People's Republic of China. It operates in Vip.com, Shan Shan Outlets, and Others segments. The company offers women's apparel, such as casual wear, jeans, dresses, outerwear, lingerie, pajamas, and maternity clothes; men's apparel comprising casual and smart-casual T-shirts, polo shirts, jackets, pants, and underwear; skin care and cosmetic products, including cleansers, lotions, face and body creams, face masks, sunscreen, foundations, lipsticks, eye shadows, and other cosmetics-related items; and accessories that include belts, jewelry, watches, and glasses for women and men. It also provides handbags, which comprise purses, satchels, luggage, duffel bags, and wallets; apparel, gears and accessories, furnishings and decor, toys, and games for boys, girls, infants, and toddlers; sportswear, sports gear, and footwear for tennis, badminton, soccer, swimming, and other sporting activities; home furnishings, such as bed and bath products, home decor, kitchen and tabletop items, and small household appliances; and consumer electronic products. Further, it provides designer apparel, footwear, and accessories; food and snacks, beverages, health supplements; home appliances; beauty products, fresh produce, and pet goods; and internet finance services, which comprise consumer and supplier financing, and microcredit. The company offers its branded products through its vip.com and vipshop.com online platforms, as well as through its internet website and cellular phone application. Additionally, it offers warehousing, logistics, product procurement, research and development, technology development, and consulting services. Vipshop Holdings Limited was founded in 2008 and is headquartered in Guangzhou, the People's Republic of China.",China,,510220,https://logo.clearbit.com/vip.com
YHOO,20318540,,,,,,,,
VVC,174877,Vectren Corporation,,,,,,,
UMPQ,Umpqua Holdings Corporation,Umpqua Holdings Corporation,Financial Services,Banks—Regional,"Umpqua Holdings Corporation operates as the holding company of Umpqua Bank that provides commercial and retail banking, and retail brokerage services. It operates through four segments: Wholesale Bank, Wealth Management, Retail Bank, and Home Lending. The company offers deposit products, including non-interest bearing checking, interest bearing checking and savings, and money market accounts, as well as certificates of deposit. It also provides loans for corporate and commercial customers, such as accounts receivable and inventory financing, multi-family and equipment loans, commercial equipment leases, international trade, real estate construction loans, permanent financing products, and small business administration program financing, as well as capital markets and treasury management services. In addition, the company offers loan products for small businesses; commercial and industrial loans; residential real estate loans for the construction, purchase, and refinancing of residential owner-occupied and rental properties; and consumer loans comprising secured and unsecured personal loans, home equity and personal lines of credit, and motor vehicle loans. Further, it provides financial planning, treasury, and cash management services; retail brokerage and investment advisory services; digital, mobile, telephone, text, and online banking services; and e-commerce services. The company serves middle market corporate, commercial, and business banking customers; individual investors; and high net worth individuals and families. As of December 31, 2020, it conducted commercial and retail banking activities at 265 locations, including 229 store locations in Oregon, Washington, California, Idaho, and Nevada. The company was founded in 1953 and is headquartered in Portland, Oregon.",United States,OR,97258,https://logo.clearbit.com/umpquabank.com
TAL,TAL Education Group,TAL Education Group,Consumer Defensive,Education & Training Services,"TAL Education Group provides K-12 after-school tutoring services in the People's Republic of China. The company offers tutoring services to K-12 students covering various academic subjects, including mathematics, physics, chemistry, biology, history, geography, political science, English, and Chinese. It provides tutoring services primarily through small-class services under the Xueersi, Mobby, and Firstleap brand names; personalized premium services under Izhikang name; and consulting services on overseas studies under the Shunshun Liuxue brand, as well as offers services under the Haoweilai name. The company also operates jzb.com, an online education platform that serves as a gateway for online courses offered through xueersi.com; and other Websites for specific topics and offerings, such as college entrance examinations, high school entrance examinations, graduate school entrance examinations, preschool education, and raising infants and toddlers, as well as mathematics, English, and Chinese composition. In addition, it operates mmbang.com and the Mama Bang app, an online platform focusing on children, baby, and maternity market. Further, the company offers education and management consulting, and investment management and consulting services; develops and sells software and networks, as well as related consulting services; and sells educational materials and products. As of February 29, 2021, its educational network included 1,098 learning centers and 990 service centers in 109 cities throughout China and one city in the United States. The company was founded in 2003 and is headquartered in Beijing, the People's Republic of China.",China,,100080,https://logo.clearbit.com/100tal.com
PWE,Penn West Petroleum Ltd,,,,,,,,
PACW,PacWest Bancorp,PacWest Bancorp,Financial Services,Banks—Regional,"PacWest Bancorp operates as the bank holding company for Pacific Western Bank that provides various banking products and services. The company accepts demand, money market, and time deposits. It also provides real estate loans to professional developers and real estate investors for the acquisition, refinancing, renovation, and construction of commercial real estate properties; small business administration loans; asset-based loans for working capital needs; venture capital loans to support the operations of entrepreneurial and venture-backed companies; and equipment-secured loans and leases. In addition, the company offers consumer loans comprising personal loans, auto loans, home equity lines of credit, revolving lines of credit, and other loans. Further, it provides international banking and multi-state deposit services; money market sweep products; investment advisory and asset management services; treasury and cash management services; telephone banking, remote deposit, and online and mobile banking services; and automated teller machine services. The company offers its products and services to small and mid-sized companies, venture capital and private equity investors, professionals, and other individuals. It operates through 70 full-service branches located in California; one branch located in Durham, North Carolina; one branch located in Denver, Colorado; and various loan production offices. The company was formerly known as First Community Bancorp and changed its name to PacWest Bancorp in April 2008. PacWest Bancorp was founded in 1999 and is headquartered in Beverly Hills, California.",United States,CA,90212,https://logo.clearbit.com/pacwestbancorp.com
MGRC,McGrath RentCorp,McGrath RentCorp,Industrials,Rental & Leasing Services,"McGrath RentCorp operates as a business to business rental company in the United States and internationally. It rents and sells relocatable modular buildings, portable storage containers, electronic test equipment and related accessories, and liquid and solid containment tanks and boxes. The company operates through four segments: Mobile Modular, TRS-RenTelco, Adler Tanks, and Enviroplex. The Mobile Modular segment rents and sells modular buildings designed for use as classrooms, temporary offices adjacent to existing facilities, sales offices, construction field offices, restroom buildings, health care clinics, child care facilities, office spaces, and various other purposes; and portable storage containers. The TRS-RenTelco segment rents and sells general purpose electronic test equipment, such as oscilloscopes, amplifiers, analyzers, signal source, and power source test equipment primarily to aerospace, defense, electronics, industrial, research, and semiconductor industries. It also provides communications test equipment, including network and transmission test equipment for various fiber, copper, and wireless networks to the manufacturers of communications equipment and products, electrical and communications installation contractors, field technicians, and service providers. The Adler Tanks segment rents fixed axle steel tanks for storing groundwater, wastewater, volatile organic liquids, sewage, slurry and bio sludge, oil and water mixtures, and chemicals; vacuum containers for sludge and solid materials; dewatering boxes for the separation of water contained in sludge and slurry; and roll-off and trash boxes for temporary storage and transportation of solid waste. The Enviroplex segment manufactures and sells portable classrooms directly to public school districts and other educational institutions in California. The company was incorporated in 1979 and is headquartered in Livermore, California.",United States,CA,94551-7800,https://logo.clearbit.com/mgrc.com
,,,,,,,,,
LDR,16916,,,,,,,,
HTS,Hatteras Financial Corp Hattera,,,,,,,,
HNI,HNI Corporation,HNI Corporation,Industrials,Business Equipment & Supplies,"HNI Corporation, together with its subsidiaries, manufactures and sells workplace furnishings and residential building products in the United States, Canada, China, Hong Kong, India, Mexico, Dubai, Taiwan, and Singapore. The company operates through two segments, Workplace Furnishings and Residential Building Products. The Workplace Furnishings segment offers a range of commercial and home office furniture, including panel-based and freestanding furniture systems, seating, storage, tables, and architectural products under the HON, Allsteel, Beyond, Gunlocke, Maxon, HBF, OFM, Respawn, Lamex, and HNI India brands. This segment sells its products through independent dealers, wholesalers, office product distributors, e-Commerce retailers, and wholesalers, as well as directly to end-user customers; and federal, state, and local governments. The Residential Building Products segment provides various gas, wood, electric, and pellet-fueled fireplaces; inserts; stoves; facings; and accessories primarily for home use under the Heatilator, Heat & Glo, Majestic, Monessen, Quadra-Fire, Harman, Vermont Castings, PelPro, and Stellar Hearth brand names. This segment markets its products through independent dealers and distributors, and corporation-owned distribution and retail outlets. The company was incorporated in 1944 and is headquartered in Muscatine, Iowa.",United States,IA,52761-0071,https://logo.clearbit.com/hnicorp.com
,,,,,,,,,
FMER,188962,,,,,,,,
FFBC,First Financial Bancorp.,First Financial Bancorp.,Financial Services,Banks—Regional,"First Financial Bancorp. operates as the bank holding company for First Financial Bank that provides commercial banking and related services to individuals and businesses in Ohio, Indiana, Kentucky, and Illinois. The company accepts various deposit products, such as interest-bearing and noninterest-bearing accounts, time deposits, and cash management services for commercial customers. It also provides real estate loans secured by residential property, such as one to four family residential housing units or commercial property comprising owner-occupied and/or investor income producing real estate consisting of apartments, shopping centers, or office buildings; commercial and industrial loans for various purposes, including inventory, receivables, and equipment; consumer loans comprising new and used vehicle loans, second mortgages on residential real estate, and unsecured loans; and home equity lines of credit. In addition, the company offers commercial financing to the insurance industry, registered investment advisors, certified public accountants, indirect auto finance companies, and restaurant franchisees. Further, it provides a range of trust and wealth management services; and lease and equipment financing services. As of December 31, 2020, the company operated 143 full service banking centers, 32 of which are leased facilities. It operates 63 banking centers in Ohio, three banking centers in Illinois, 63 banking centers in Indiana, and 14 banking centers in Kentucky. First Financial Bancorp. was founded in 1863 and is headquartered in Cincinnati, Ohio.",United States,OH,45202,https://logo.clearbit.com/bankatfirst.com
CYS,,"CYS Investments, Inc.",,,,,,,
CNSL,Consolidated Communications Hol,"Consolidated Communications Holdings, Inc.",Communication Services,Telecom Services,"Consolidated Communications Holdings, Inc., together with its subsidiaries, provides telecommunications services to business and residential customers in the United States. It offers high-speed broadband Internet access and voice over Internet protocol (VoIP) phone services; commercial data connectivity services in select markets, including a portfolio of Ethernet services, software defined wide area network, multi-protocol label switching, and private line services; and wholesale services to regional and national interexchange and wireless carriers, including cellular backhaul, dark fiber, and other fiber transport solutions, as well as cloud-based services. The company also provides voice services that include local phone and long-distance service packages for business customers; and sells business equipment and provides related hardware and maintenance support, video, and other miscellaneous services. In addition, it offers video services, which consist of high-definition television, digital video recorders (DVR), and/or a whole home DVR; other in-demand streaming content, including ATT TV, fuboTV, Philo, and HBO NOW; and voice services, such as local phone service packages and long-distance calling plans, including unlimited flat-rate calling plans. Further, the company engages in telephone directory publishing, video advertising, billing and support services, and other miscellaneous activities, as well as network access services, including interstate and intrastate switched access, network special access, and end user access. As of December 31, 2020, it had approximately 780,000 voice connections, 792,000 data connections, and 76,000 video connections. The company serves customers in consumer, commercial, and carrier channels. Consolidated Communications Holdings, Inc. was founded in 1894 and is headquartered in Mattoon, Illinois.",United States,IL,61938-3987,https://logo.clearbit.com/consolidated.com
CPSI,"Computer Programs and Systems, ","Computer Programs and Systems, Inc.",Healthcare,Health Information Services,"Computer Programs and Systems, Inc. provides healthcare information technology solutions and services in the United States and the Caribbean nation of St. Maarten. Its software systems include patient management software that enables a hospital to identify a patient at various points in the healthcare delivery system, as well as to collect and maintain patient information throughout the process of patient care; and financial accounting software, which offers business office applications to track and coordinate information needed for managerial decision-making. The company also provides clinical software that automates record keeping and reporting for various clinical functions, including laboratory, radiology, physical therapy, respiratory care, and pharmacy; patient care applications; and enterprise applications that support its products for use in various areas of the hospital. In addition, it offers Centriq, an intuitive user interface to centralize data from various care areas that provide the end user with a tool to view past and present patient information. Further, the company provides software solutions that promote data-driven clinical and financial outcomes for customers in the post-acute care industry; software application support, hardware maintenance, and education and related services; post-acute care support and maintenance services; revenue cycle management products and services, consulting and business management services, and managed information technology services; patient engagement and empowerment technology solutions; and system implementation and training services. It serves community hospitals and physician clinics, skilled nursing and assisted living facilities, and small specialty hospitals. Computer Programs and Systems, Inc. was founded in 1979 and is headquartered in Mobile, Alabama.",United States,AL,36695,https://logo.clearbit.com/cpsi.com
CTBI,"Community Trust Bancorp, Inc.","Community Trust Bancorp, Inc.",Financial Services,Banks—Regional,"Community Trust Bancorp, Inc. operates as the bank holding company for Community Trust Bank, Inc. that provides commercial and personal banking services to small and mid-sized communities. The company accepts time and demand deposits, checking accounts, savings accounts and savings certificates, individual retirement accounts and Keogh plans, and money market accounts. Its loan products include commercial, construction, mortgage, and personal loans; lease-financing, lines of credit, revolving lines of credit, and term loans, as well as other specialized loans, including asset-based financing; residential and commercial real estate loans; and consumer loans. The company also provides cash management, safe deposit boxes rental, and funds transfer services; issues letters of credit; and acts as a trustee of personal trusts, executor of estates, trustee for employee benefit trusts, and paying agent for bond and stock issues, as well as an investment agent and depositor for securities. In addition, it offers securities brokerage, and trust and wealth management services; debit cards; annuity and life insurance products; and repurchase agreements, as well as mobile, telephone, and internet banking services. The company operates seventy-nine banking locations in eastern, northeastern, central, south central Kentucky, southern West Virginia, and northeastern Tennessee; four trust offices across Kentucky; and one trust office in northeastern Tennessee. Community Trust Bancorp, Inc. was founded in 1903 and is headquartered in Pikeville, Kentucky.",United States,KY,41502,https://logo.clearbit.com/ctbi.com
,,,,,,,,,
